message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,label,AP,notes,sentiment,emotion,trial_id,team_id,ie_extraction
163a0113-9545-4a4a-9432-baf92a4a64dc,E000947,no,5:30,5:30,,x,,bleedover,,,T000723,TM000262,Disagreement
ae8674bd-671e-4d5b-8272-2a3174097904,E000947,this engineer I'm clearing Rubble for A2,5:11,5:36,alright this is engineer I'm clearing over A2,s^af^cc,,,positive,neutral,T000723,TM000262,Clear
7e2d0b1b-b29a-4e80-9436-61a4fd8aa417,E000954,green as a regular victim green critical victim across the hall from you Fionna zigzag,5:25,5:33,green there's a regular victim green critical victim across the hall from you if you wanna zigzag,s^cs,,,negative,anger,T000723,TM000262,
7372aa0a-cede-49ad-8cb3-fb8ba096c8b8,E000955,words,5:36,5:38,(indecipherable),%,,,,,T000723,TM000262,
d321c84b-2190-4c12-a576-bd8e423faef5,E000947,22 regular victims here in A2,5:28,5:22,two two regular victims here in A2,s,,"not ""twenty two""",neutral,neutral,T000723,TM000262,
b42e3645-db8c-4613-922f-c0c290141542,E000947,I'm C1 is a threat area I'm going to go market,5:24,5:28,,s^cc,,,positive,neutral,T000723,TM000262,"DeliberatePlan, ReportLocation"
a0dcaf40-591e-45f4-818d-6b1a19a1d58b,E000955,all right finish with A2,5:51,5:54,all right finished with A2,s,,,positive,neutral,T000723,TM000262,Agreement
4de07849-e1ea-4c67-af9d-f3cc8c4035e4,E000955,we should focus I need someone and room B1 there's a critical victim,5:55,6:1,we should focus I need someone in room B1 there's a critical victim,s^co,8a,,positive,neutral,T000723,TM000262,"KnowledgeSharing, NeedPresence"
fb58d9b9-4436-467a-be18-ccfdb9091888,E000947,okay engineer I'm coming right now I'm about 5 Seconds out,5:40,5:44,,s^af^cc,8b,,positive,neutral,T000723,TM000262,"Agreement, OnMyWay, TimeUnit"
7166942f-37fa-4358-9c92-148297b0a935,E000955,perfect,6:11,6:13,,s^ba,9a,,positive,joy,T000723,TM000262,
,E000947,,5:51,5:53,okay,s^af,9b,,,,T000723,TM000262,
f5de8c3f-6af8-42a7-9e96-251a0d063f2d,E000955,all right green I see that you've been tagging engineer I think we should go to A4 cuz there's a critical in A4,6:16,6:27,,s^af^cs^df,10a,,positive,neutral,T000723,TM000262,"Agreement, KnowledgeSharing"
c76f8bf6-90a2-4e11-9bc0-91267758c2e7,E000947,okay,6:4,6:6,,s^af,10b,,positive,neutral,T000723,TM000262,Agreement
3057685e-fe04-45c9-9d19-b9d3b3c57dad,E000955,there is a lot of rubble there is two there's two critical there's A1 normal victim this is the medic and the critical thank you,6:32,6:48,there is a lot of rubble there is two there's two critical there's a one normal victim this is the medic and the critical thank you,s^ft,11a.12b,"""thank you"" after 11b+",neutral,neutral,T000723,TM000262,"Gratitude, KnowledgeSharing, KnowledgeSharing"
9577df42-1d5c-4c19-aa2c-081794661090,E000947,yep I got the rubble behind you,6:12,6:15,,s^af^cc,11b,,neutral,neutral,T000723,TM000262,KnowledgeSharing
c18ee4ed-62a7-4816-baeb-d25c69554684,E000947,I'm here for your critical but yep,6:22,6:26,okay I'm here for your critical go ahead yep,s^af^cc^co,11b+.12a,,positive,joy,T000723,TM000262,
c9f755c5-1c37-4ea3-8783-a8e5f37cbd6c,E000947,let's go and chat with you about because this is a threat room so there might be Rubble on the Block on the way out,6:27,6:34,let's go ahead and transport these out because this is a threat room so there might be Rubble on the to block us on the way out,s^cc^co^df,13a,,neutral,neutral,T000723,TM000262,"Instruction, Instruction, ReportLocation"
cbefaa56-59a2-4431-92fc-c21438b75b5f,E000955,all right,6:55,6:57,,s^af,13b,,positive,neutral,T000723,TM000262,Agreement
6dcf22d2-f526-4b09-bab7-b9964b264caa,E000954,green I'm actually going through the Northeast C8 room to get to the other Zone I may get stuck with rubble just confirming,6:52,7:0,,s^cc^df,,,neutral,neutral,T000723,TM000262,"AmTrapped, MoveTo"
da884e33-c0d1-4b17-93fb-e50746b75c1f,E000947,medic real quick the second victim that we just picked up where do I drop him off at is he a,6:46,6:52,,qw.%--,14a,,neutral,neutral,T000723,TM000262,LocationQuestion
cc50a036-d5bf-45f8-ae4b-7613cfccf4f5,E000955,that,7:15,7:17,,s.%--,14b,,neutral,neutral,T000723,TM000262,
a5777411-5be8-4ff3-a069-bd348729e272,E000947,I can just leave him here actually yeah do you want to leave them the hall and transporter can can you come yeah well will mark an SOS down here C it's a little bit easier C on the map there's two victims that have already been clear down here just underneath B9 Lon transporter,6:52,7:12,I can just leave him here actually yeah | do you want to leave them in the hall and transporter can can you get him | yeah we'll we'll mark an SOS down here so it's a little bit easier so on the map there's two victims that have already been cleared down here just underneath B9 Transporter,s^af^e | qy^cs | s^cc^df^na,15a,,neutral,neutral,T000723,TM000262,"Agreement, Agreement, KnowledgeSharing, MakeCommitment, MakeCommitment, SOSMarker, YesNoQuestion, YesNoQuestion"
10257017-293d-4797-a4f5-534fa5779ea0,E000955,this yeah this was,7:20,7:24,,s^af.%--,14b+,,neutral,neutral,T000723,TM000262,Agreement
d493a284-be91-4181-9288-50a21ce8459a,E000955,all right,7:33,7:35,,s^af,15b,,neutral,neutral,T000723,TM000262,Agreement
34c5fa89-b916-4ed8-8cc1-4d0ec254d60e,E000955,so I need a someone else in B9,7:38,7:45,,s^co,16a,,negative,neutral,T000723,TM000262,
dc888021-d34f-4fc5-b8d3-ad971c79a6e0,E000947,yep I'm with you here yep,7:20,7:23,,s^na,16b.17a,,positive,neutral,T000723,TM000262,
05ce1110-aef7-401f-9476-bc0916d2daea,E000955,great,7:47,7:49,,s^ba,17b,,positive,neutral,T000723,TM000262,Agreement
d3539b0a-f7cc-48a3-9bd4-f974edd90152,E000947,I got the other one and we'll just move them to the hall for transporter,7:23,7:27,,s^cc^co,18a,,neutral,neutral,T000723,TM000262,"DeliberatePlan, MoveEntity, MoveTo"
7f5036a7-dd82-4d41-ad6e-61baabfe3a64,E000955,sounds great,7:51,7:53,,s^ba,18b,,positive,neutral,T000723,TM000262,Agreement
56f0aa7c-b477-493f-b99b-c23b4ed5b83e,E000954,green after I finish with the middle section,7:42,7:45,,qr,19a,weird split - no pause,neutral,neutral,T000723,TM000262,Precedence
5f50094c-3b3f-496a-931a-8a7c13050f72,E000954,you want me to move to the Eastern section or join you guys,7:45,7:49,,s^e,19a+,,neutral,neutral,T000723,TM000262,
fd8f4e5b-aa80-4f99-aaa3-8c86a7bd7402,E000955,if you can search transporting people I think we should start like stockpiling some people over here near this SOS so then we can start getting some points on the board,7:58,18:14,if you can start transporting people I think we should start like stockpiling some people over here near this SOS so then we can start getting some points on the board,s^cs^df,19b.20a,,neutral,neutral,T000723,TM000262,"MakeCommitment, MakeCommitment, Precedence, SOSMarker, Search"
0ee749e0-a9e6-47fa-a247-01b20d0490ce,E000947,yeah I'll kind of want to get to E2 there's critical victims there as well as well as C5 here if you want to come down here medic at C5,7:47,7:57,yeah I kind of want to get to E2 there's critical victims there as well as well as C5 here if you want to come down here medic at C5,s^af^co,20b.21a,,positive,neutral,T000723,TM000262,"Agreement, DeliberatePlan, MoveEntity, MoveTo"
3b4552ce-5eab-4046-bb6a-e5f56f74508c,E000955,that's C5 her,8:21,8:24,that's C5 here,s^m,21b,,neutral,neutral,T000723,TM000262,ReportLocation
70aa06d7-7ae9-4a1e-8854-5079e83163a2,E000947,move,8:32,8:32,(indecipherable),%,,,neutral,neutral,T000723,TM000262,
96b8fef7-0db6-4503-a900-16fe3b78c667,E000955,victim,8:27,8:29,,s^t1,,,neutral,neutral,T000723,TM000262,
65bea7b2-5102-439c-9eaf-f68e67155af9,E000955,critical victim right here nice,8:29,8:32,,s^ba,,,neutral,joy,T000723,TM000262,
aba6c251-f783-4e85-8146-867eb99633da,E000947,this isn't a threat room so you should be good I'm going to clear rubble and C1 that should be the next room on a close,8:6,8:17,this isn't a threat room so you should be good I'm going to clear rubble in C1 that should be the next room on our list,s^ba^cc,22a,,positive,neutral,T000723,TM000262,"MoveTo, ReportLocation"
d87e8787-2a15-468e-80fd-d627cc023d3b,E000955,perfect,8:34,8:36,,s^ba,22b,,positive,neutral,T000723,TM000262,
5205a791-5508-4c7c-a64d-5b75e8d0fa8c,E000954,green to commit green to confirm can you C which rooms have Rubble before you get to them,8:28,8:35,Green to confirm green to confirm can you see which rooms have Rubble before you get to them,qy,23a,,neutral,neutral,T000723,TM000262,KnowledgeSharing
7ff9b611-022f-4161-9650-2cd2cfce0e9c,E000947,no I can C threat rooms but not it looks like D2 is a threat room K4 is a threat room C1 we've already worked our way to more than half of the red rooms though it looks like,8:24,8:41,no I can see threat rooms but not it looks like D2 is a threat room K4 is a threat room C1 we've already worked our way to more than half of the threat rooms though it looks like,s^nd,23b,,neutral,neutral,T000723,TM000262,Disagreement
5c78d92d-d706-4389-b52d-d3c031eb0d15,E000955,let me go back and pick up this guy so most of the freed people that we got,9:5,9:17,,s^cc,24a,,neutral,neutral,T000723,TM000262,
e7e61242-9a65-45a9-93fb-ed719a34b4e5,E000955,have,9:17,9:19,,s^e,24a+,,neutral,neutral,T000723,TM000262,Instruction
86b1e900-4c05-484f-9e62-6e569f2e97bf,E000955,been placed by that SOS this is the medic speaking,9:20,9:25,,s^e,24a++,,neutral,neutral,T000723,TM000262,SOSMarker
4afd4b74-8b92-45e3-9978-af64df79360d,E000947,yeah transporter I'm putting some more victims in the hall here near Zone C on the bottom middle there's a couple here in this threat room that I was clear now,8:59,9:11,okay yeah transporter I'm putting some more victims in the hall here near Zone C on the bottom middle there's a couple here in this threat room that I was clearing out,s^af^cc^na,24b.25a,,neutral,neutral,T000723,TM000262,Agreement
1ddf24fd-0066-4a09-9e7a-e82e24234ab4,E000954,green copy that keep in mind critical have to go either,9:25,9:30,,s^af^co,25b.26a,,positive,neutral,T000723,TM000262,Agreement
940d4658-751a-41bd-bb53-ea972bf6ff44,E000954,middle on South and North,9:30,9:34,,s^e,25b+.26a+,,neutral,neutral,T000723,TM000262,
9f7e7edc-1e87-43f4-9015-3779e8e8d358,E000947,yeah I want to work my way up to E2 if you want to go up there medic,9:19,9:24,,s^af^cs,26b.27a,,positive,neutral,T000723,TM000262,"Agreement, ContingentPlan, MoveTo"
f0f9f1ce-b21b-44a9-8632-be9da339314f,E000955,you two sound great,9:48,9:51,E2 sounds great,s^af^ba^m,27b,,positive,neutral,T000723,TM000262,Agreement
9a0cd65d-cf2e-45df-b36b-c012a455bfbd,E000947,there's a yeah there's there's a lot of critical Zone that sort of middle area,9:24,9:28,there's uh yeah there's there's a lot of criticals in that sort of middle area,s^na,28a,,positive,neutral,T000723,TM000262,KnowledgeSharing
2762a29b-fc81-4af1-94f2-126cb8237c14,E000955,all right,9:52,9:54,,s^af,28b,,positive,neutral,T000723,TM000262,Agreement
5f9a4603-4fe6-4475-95c3-9fc954a84195,E000955,alright I make my way over to E2 this is medic,9:59,10:3,alright I'll make my way over to E2 this is the medic,s^cc,29a,,positive,neutral,T000723,TM000262,Agreement
c2d7e0a4-e420-4498-9c4e-f40f9b98efd1,E000947,okay,9:36,9:38,,s^af,29b,,positive,neutral,T000723,TM000262,Agreement
0fb73f44-5495-4afb-b981-921bb39e8f1e,E000955,why can't you get there,10:4,10:7,,qw,,,negative,disgust,T000723,TM000262,
3f50f874-663c-4e2b-aaec-74a57221f4be,E000947,I went down and then around but if you're still up near C8 you can I think you can get through there too,9:42,9:50,,s,,,neutral,neutral,T000723,TM000262,"MakeCommitment, MakeCommitment, Move, Precedence, Precedence, YesNoQuestion"
642e02d2-f28d-4476-bda2-4348de444e60,E000955,okay I see that,10:10,10:12,,s^af,,spoken low?,positive,neutral,T000723,TM000262,"Agreement, Sight"
ad89663d-422c-4abb-b10a-857f8997b20a,E000955,all right,10:15,10:17,,s^af,,,positive,neutral,T000723,TM000262,Agreement
828f6a78-ab31-4f70-b366-59296f50b216,E000955,all right so I'm right behind you,10:22,10:25,,s^af^cc,30a,,neutral,neutral,T000723,TM000262,Agreement
5c279957-af09-4d0e-a428-e5daeb168738,E000947,okay D2 okay I got you,9:59,10:9,okay I2 okay I got you,s^af,30b.31b.32a,weird spacing - pause,positive,neutral,T000723,TM000262,"Agreement, Agreement"
f794193a-588c-4dd0-9e72-49b145b646d6,E000955,sounds great in sight c a critical victim right here oh I need a thank you,10:25,10:35,sounds great so I see a critical victim right here oh I need a thank you,s^ba^ft,31a.32b,"32: ""thank you""",positive,surprise,T000723,TM000262,"Agreement, Gratitude"
7ae92849-081d-42cf-a467-1807831932cc,E000947,I and then yeah there's one in E2 just down then around it as well,10:10,10:14,,s,33a,,neutral,neutral,T000723,TM000262,"Agreement, Precedence, Precedence"
c649040f-f60c-4a21-a23f-5e5fa4b4ed3c,E000955,okay perfect let me just if you wanted out this other person,10:39,10:45,,s^af^ba^co,33b.34a,,positive,neutral,T000723,TM000262,"Agreement, ContingentPlan"
2dff8bfd-522f-4cfc-85b5-093df3148660,E000947,yeah I can grab that secondary yep yeah transporter will have a couple here in this intersection of sort of the e.g. section or at,10:18,10:30,yeah I can grab that secondary yep yeah transporter we'll have a couple here in this intersection of sort of the E G section we're at,s^af^cc,34b.35a,,positive,neutral,T000723,TM000262,"Agreement, Agreement, DeliberatePlan, MakeCommitment"
9d1453cf-65a9-4f96-bdce-f6d701b80a7e,E000954,Green KY B oz in the Southeast southwest corner and then I'll head up that way,10:44,10:50,Green copy that I'm finishing the Southeast southwest corner and then I'll head up that way,s^af^cc^bsc,35b,,positive,neutral,T000723,TM000262,"DeliberatePlan, Precedence"
7bbce9bf-9ed6-45e5-83cf-86bdbb18ba29,E000947,there's another critical in here medic and E2 engineer speaking Yeah,10:33,10:43,okay there's another critical in here Medic in E2 engineer speaking yeah,s^af,36a.37b.38a,,neutral,neutral,T000723,TM000262,"Agreement, KnowledgeSharing"
3a3ba657-ca65-4e92-b137-ae9358ac8264,E000955,me too,11:5,11:7,E2,qy^bu^d^m,36b.37a,,positive,neutral,T000723,TM000262,
6f05d1c6-7082-45d4-8e24-2964545df91b,E000955,okay I C down and ground,11:7,11:11,okay I see down and around,s^af,38b,,positive,neutral,T000723,TM000262,Agreement
92060c3f-94e2-4b90-8ddf-e7059eb092fb,E000954,green just FYI when to eat half minutes,11:0,11:3,Green just FYI we are at eight and a half minutes,s,39a,,neutral,sadness,T000723,TM000262,
1414750b-e14b-4430-8c33-4e9aae45389a,E000947,okay,10:47,10:49,,s^af,39b,,neutral,neutral,T000723,TM000262,Agreement
ce4cf3d3-5df7-4807-a6d0-28a476766b0b,E000955,F3 buck,11:15,11:18,F3 fuck,s^fe,,,,,T000723,TM000262,
98da7ac7-414c-42cd-8fd9-a5d9ded86d6a,E000947,over here over here yep all good,10:51,10:57,over here over here yep you're all good,s^af^ba^co,40a.41b.42a,,positive,neutral,T000723,TM000262,"Agreement, MoveTo"
56987938-79c4-4efa-9ba1-5c8e1b5b7c5c,E000955,my bad it's a little laggy,11:18,11:21,,s^ba,40b.41a,,negative,disgust,T000723,TM000262,
de41aca5-cc3c-4199-b666-69c7c3bf6ec8,E000955,all right cool,11:21,11:23,,s^af^ba,42b,,positive,neutral,T000723,TM000262,Agreement
c51fab32-db88-4312-b613-8d56ddb5c398,E000955,cool cool cool,11:25,11:27,,s,,,positive,joy,T000723,TM000262,
b37424dd-a5de-45bf-a1b9-8ac171e8351a,E000947,is this a critical over here or no this is the regular victim polka,11:2,11:9,is this a critical over here or no | this is a regular victim okay,qr | s^af^t1,,answers own question,neutral,surprise,T000723,TM000262,Disagreement
351104de-7109-4d80-8163-d2da02c07757,E000947,okay if you're we can head down to D2 medic,11:9,11:13,,s^cc^co,43a,"""if you're"" what?",neutral,anger,T000723,TM000262,"Agreement, MakeCommitment, MoveTo"
b68aecab-a407-4d70-951a-dde9f8751832,E000955,all right let me just stabilize his person,11:37,11:42,,s^af^cc,43b,,neutral,neutral,T000723,TM000262,"Agreement, Instruction, Stabilize"
3eb56aad-f539-4d5a-945f-1b06704a92df,E000955,you can start walking,11:42,11:44,,s^co,44a,,positive,neutral,T000723,TM000262,MakeCommitment
a2b15626-cf2b-4eda-bc12-48921420617c,E000947,okay yeah good call,11:17,11:20,,s^af^ba,44b.45a,,positive,joy,T000723,TM000262,"Agreement, Agreement"
ef83294a-0c2d-4ccc-911d-75e5e642337d,E000955,all right cool,11:47,11:50,,s^af^ba,45b,,positive,neutral,T000723,TM000262,Agreement
f7e4ff7d-799d-4158-adf2-b085f9b050b1,E000947,I think we can cut through D4 die,11:22,11:24,I think we can cut through D4 to get there ,s,46a,weird split - no pause,neutral,neutral,T000723,TM000262,MakeCommitment
44737429-7504-4797-b9c0-76c46fa4ec30,E000947,die faster by the way you get through this door,11:24,11:27,faster by the way you get through this door,s^e,46a+,,neutral,neutral,T000723,TM000262,
b934b302-6878-4355-b5ca-67c8a4d893e9,E000955,cutter D4 Twitter what repeat I think you should rethink it,11:52,11:59,cut through D4 to get there faster | what | repeat I think you should rethink it,s^m | qw | s^br^co^ng,46b,,neutral,neutral,T000723,TM000262,
0d4aba07-b50b-4774-84e7-d9417b1c6812,E000954,green clear comms I need you to clear Rubble engineer on Zone C North I can't drop Medics that comes off,11:46,11:55,,s^co,47a,,negative,neutral,T000723,TM000262,
f18fd28c-6f03-4ab1-8523-c3fb50d7ea55,E000947,Zone where | okay I see it I'm headed up that way you might need to help medic,11:37,11:44,,qw | s^af^cc^co,47b.48a,,positive,neutral,T000723,TM000262,"Agreement, HelpCommand, HelpRequest, LocationQuestion, NeedAction"
41d64bb5-e80a-4239-83de-c1148192d9d6,E000947,stabilize the victim in D2 I'm headed up that way,11:46,11:50,,s^cc^e,48a+,,positive,neutral,T000723,TM000262,Stabilize
b03324cd-6759-473c-9b10-077d6d485dbe,E000955,and D2,12:16,12:18,in D2,s^m,48b,,neutral,neutral,T000723,TM000262,
f1234da0-5366-4d25-9b8a-77df386fdd99,E000955,coulomb I just got this thing that says it should it looks like you should rethink your coordinate strategy that should help with covering more ground trying,12:18,12:32,cool I just got this thing that says it should it looks like you should rethink your coordinate strategy that should help with covering more ground trying,s^ba^co,49a,,neutral,neutral,T000723,TM000262,"PlanLanguage, YesNoQuestion"
d3bf4751-0e72-4975-a91a-4a472f6a2972,E000955,yeah that's about it,12:33,12:36,,s^af,49a+,,neutral,neutral,T000723,TM000262,Agreement
d27e19e4-5de8-4278-b147-f3aeec9e85d6,E000955,if you're not too sure what you should do talk to the transport an engineer they should know locations of victims that could be civilized,12:36,12:45,if you're not too sure what you should do talk to the Transporter Engineer they should know locations of victims that could be stabilized,s^cs,49a++,,neutral,neutral,T000723,TM000262,Question
579912ca-4e1c-429d-931a-0639990e8591,E000955,that's a message I just got,12:45,12:48,,s^e,49a+++,,neutral,neutral,T000723,TM000262,
322626d9-9038-4974-a147-0b63e47751e7,E000954,Cubs and I don't know where does her at unless I see you on a map or have a marker,12:38,12:43,copy that I don't know where you guys are at unless I see you on a map or have a marker,s^af^no,49b.50a,choppy audio,neutral,neutral,T000723,TM000262,"MarkerBlock, Sight"
613dc7f2-b7a2-49f5-a71e-6d3c9024e8de,E000955,all right oh fuck uh so I'm in D2 and I'm stuck engineer if you could help me out there be great,12:54,13:5,all right oh fuck uh so I'm in D2 and I'm stuck engineer if you could help me out that'd be great,s^af^co^fe,50b.51a,,negative,anger,T000723,TM000262,"Agreement, AmTrapped, HelpCommand, ReportLocation"
2bcc5573-f069-4d22-b3e9-554b59f8e1c6,E000947,I'm clearing out this Rubble right now for a transporter real quick is that good transport is enough,12:37,12:44,yeah I'm clearing out this Rubble right now for Transporter real quick | is that good Transporter is enough,s^af^cc | qy,51b.52a,,positive,neutral,T000723,TM000262,Clear
d7926965-7dd9-4c1d-a52f-c20338909139,E000954,green green as long as I can walk in your good to go,12:55,12:59,,s,52b.53a,,positive,neutral,T000723,TM000262,"Agreement, MakeCommitment"
b6510694-4a42-4062-89b3-f433e803ffa2,E000947,where what room are you in medic,12:44,12:49,okay alright | where what room are you in Medic,s^af | qw,53b.54a,,neutral,neutral,T000723,TM000262,"LocationQuestion, Question, YesNoQuestion"
4464f9fc-0bf6-4bfd-9407-f3b33519ec29,E000955,D2,13:12,13:14,,s,54b.55a,,neutral,neutral,T000723,TM000262,
9b20976d-0638-4e4e-a7b8-844dd86f05d9,E000947,D2 okay I'm headed that way,12:49,12:41,,s^af^cc^m,55a.56a,,positive,neutral,T000723,TM000262,Agreement
c4eb1b0e-7d28-4112-9c89-b060c312b7ba,E000955,all right and then help me points graph,13:16,13:20,all right | and then how many points do we have,s^af | qw,56b ,,positive,neutral,T000723,TM000262,"Agreement, HelpCommand, Precedence"
2a700567-8031-46cf-9204-32e71bef5172,E000955,and there's also critical person in here as well so,13:23,13:27,,s,57a,,neutral,neutral,T000723,TM000262,KnowledgeSharing
5c880906-54e5-4f64-ad7b-d671f00d8ada,E000947,yep I can help you with God and stabilize them yep,13:0,13:8,yep I can help you with them go ahead and stabilize them yep,s^af^cc^co,57b,,positive,neutral,T000723,TM000262,"HelpOffer, MakeCommitment"
00a838bd-693b-4e62-a796-78e36f3e9893,E000955,if you want to take the safe save person out of here,13:28,13:33,,s^co,57a+,,neutral,neutral,T000723,TM000262,
6afe0e02-2d94-467c-a8b9-b111cd38ce52,E000947,I'm going to have to I think I don't know other Rubble fell behind us right can stabilize the critical,13:11,13:18,I'm going to have to I think I don't know other Rubble fell behind us alright go ahead and stabilize the critical,s^af^co,58a,,neutral,sadness,T000723,TM000262,"DeliberatePlan, Stabilize"
c256b4b5-c93c-42e2-b830-5ead606847ee,E000955,cool,13:46,13:48,,s^ba,58b,,neutral,joy,T000723,TM000262,
bc5603da-6543-4451-b092-e65ed6bfd738,E000955,sorry it was a little laggy medic,13:51,13:54,,s^fa,59a,,negative,sadness,T000723,TM000262,
77422241-016d-43ed-a22e-aba96c76f86d,E000947,you can,13:28,13:30,you're good,s^ba,59b,,neutral,neutral,T000723,TM000262,
37707400-55e2-49d3-be0f-9473a2c0f969,E000954,green hair makes you guys are clearing a marker search for victims I'm trapped in a room by the way green northwest corner I went in here because I saw markers showing victims but they were actually taken out in a marker is not cleared just me,13:41,13:58,green here make sure you guys are clearing your markers for victims I'm trapped in a room by the way green northwest corner I went in here because I saw markers showing victims but they were actually taken out the markers not cleared just me,s^cc^co^df,60a.61b.62a,,neutral,neutral,T000723,TM000262,"AmTrapped, MarkerBlock, MarkerBlock, MarkerBlock, Sight"
48535ac3-d528-411a-9c4c-6feea518eb90,E000947,yeah | where you at what room,13:35,13:39,,s^af | qw,60b.61a,,neutral,neutral,T000723,TM000262,"Agreement, Question"
f354593a-a637-4f6e-9e52-9283198a4e47,E000947,I'll bet that's our button I'm headed up that way one more time what room okay all right,13:44,13:56,I'll that's our bad I'm headed up that way | one more time what room | okay all right,s^cc | qw^br | s^af,62b.63a.64b,,neutral,neutral,T000723,TM000262,"Agreement, Agreement, DeliberatePlan, Question"
dc58c3a7-402a-47f4-97b1-424718dc1209,E000955,all right cool cool cool,13:54,13:58,,s^af^ba,,can't hear in vid,positive,joy,T000723,TM000262,Agreement
e0621d65-5eeb-470f-b62f-b8f9af45245c,E000955,straight,14:14,14:18,holy shit,s^fe^t1,,can't hear in vid,,,T000723,TM000262,
87ae4ccc-b286-4a1b-a904-ee2f7beef9cb,E000954,green northwest corner room A4 marker with SOS and role,14:1,14:6,Green northwest corner room A4 marked with SOS and rubble,s,63b.64a,,neutral,neutral,T000723,TM000262,MarkerBlock
09abde74-ddad-457f-ab4b-97966eca2603,E000947,it's going to take me a sec but yeah,14:1,14:5,,s^af,64b+,,positive,neutral,T000723,TM000262,Agreement
f2d18867-f069-40de-808d-94f3f503ff5d,E000954,green hair make sure we clear a marker to I'll clear my SOS Zone Zone C North when I get there but I'm going to be heading to South Zone C to move any victims in that area,14:18,14:29,green here make sure we clearing markers too I'll clear my SOS on Zone C North when I get there but I'm going to be heading to South Zone C to move any victims in that area,s^cc^co,65a,,positive,neutral,T000723,TM000262,"DeliberatePlan, MarkerBlock, MoveVictim"
19db2137-f051-4001-8116-fdcc12a86260,E000947,the rubble is clear,14:16,14:19,,s,,,positive,neutral,T000723,TM000262,
746dddb5-0c81-4c45-a230-557b41bb1d38,E000955,yeah so South Zone C there is like three or four victims right over there,14:41,14:50,alright yeah so South Zone C there is like three or four victims right over there,s^na,65b.66a,,neutral,neutral,T000723,TM000262,Agreement
d55a0490-0593-44c8-bd89-a2892a158218,E000947,okay yeah we can clear these down here as well,14:25,14:28,,s^af^cc,66b,,positive,neutral,T000723,TM000262,"Agreement, Agreement, MakeCommitment"
cf5f24d5-79ea-4a47-bfb6-c363f4396a3d,E000955,no more victim Zone,14:57,15:0,so no more victims in the,s^t1.%--,,,positive,neutral,T000723,TM000262,
269fb879-7c84-4b2e-95be-fb912a8b5e9d,E000955,all right cool,15:1,15:4,,s^t1,,,positive,neutral,T000723,TM000262,Agreement
7e9c98ef-4e8f-495b-a5d5-98f78d6f4d28,E000954,green hair I have Rubble engineer at South Zone C,14:50,14:54,green here I have Rubble engineer at South Zone C,s,67a,,negative,anger,T000723,TM000262,
9df63534-61a4-44da-8e47-86b5a2079c7e,E000947,C what,14:42,14:46,yeah I'm right behind you | C what,s^af^cc | qw^br,67b.68a,,neutral,neutral,T000723,TM000262,
58b0304b-5a58-4c37-bd66-2d59fbc0df84,E000954,Zone critical,14:57,14:59,,s,68b,,neutral,sadness,T000723,TM000262,
b0bd291e-2e16-4632-9541-23bb84ed400d,E000954,sorry green South Zone C middle,15:1,15:6,,s^bsc^fa,68b+,,negative,sadness,T000723,TM000262,
13663837-022d-4597-9778-6843d32def57,E000955,red roses,15:20,15:23,(indecipherable),%,,,,,T000723,TM000262,
86b7aed2-0782-4e69-aee9-5e55b1aa4da8,E000947,sorry how can you now C room numbers on the end zone C,14:56,15:4,oh can you not see room numbers on the | I'm in Zone C,qy.%-- | s^cc,69a,,neutral,neutral,T000723,TM000262,
e1794509-715a-4853-a4cb-60cf41002b45,E000954,green look at my mark on the race 70 corner it's the drop-off zone for critical,15:18,15:24,green look at my mark on the very SouthWest corner it's the drop-off zone for critical,s^co,69b.70a,,neutral,neutral,T000723,TM000262,
e72d246b-ebe0-44e7-84a3-b877255160c0,E000954,it's the entrance is blocked,15:24,15:27,,s^e,70a+,,neutral,neutral,T000723,TM000262,"Block, ReportLocation"
3eb54deb-9d2e-4426-b565-6bc248dc06d3,E000947,oh okay okay I got you got you got you,15:14,15:18,,s^na,70b,,positive,joy,T000723,TM000262,"Agreement, Agreement"
927e1ac7-a112-40c4-9c58-9f94f1daee33,E000955,cool,15:41,15:44,,s,,,,,T000723,TM000262,
2d4725b7-8d19-49a4-a5a9-3f44470cf964,E000954,Green Arrow 3 and a half minutes,15:32,15:35,Green here we're at three and a half minutes,s,,,negative,neutral,T000723,TM000262,
a1a52966-6133-48c5-92ab-da874539bad7,E000955,I think we should try to make our way towards I,15:52,15:57,,s^cs,71a,,neutral,neutral,T000723,TM000262,
122d4b82-1063-4a9b-8b60-e49a8ca15bbd,E000955,because we have even touched the sight of the building,15:58,16:1,because we haven't even touched this side of the building,s^df^e,71a+,,neutral,neutral,T000723,TM000262,
2858530c-180a-4c0b-a209-cb4224b4bca0,E000954,green at least like to have victims in that direction risk is lower,15:50,15:56,green they're least like to have victims in that direction risk is lower,s^ng,71b,,neutral,neutral,T000723,TM000262,KnowledgeSharing
3a4c9a03-dc74-475b-9c5d-b7a84d7b579a,E000947,okay did we get these | there's still a victim of needs to be stabilized underneath C1 medic,15:46,15:55,,qy | s^co,72a,,neutral,neutral,T000723,TM000262,"Agreement, KnowledgeSharing, YesNoQuestion"
706d7bb7-e65c-4c2b-935e-e585766e47da,E000955,say again,16:19,16:22,,s^br^co,72b.73a,,neutral,neutral,T000723,TM000262,Instruction
