message_id,Label,Score,Category,ie_extraction
de990dbe-fd4a-40f0-8bab-213b006b0ba4,34a,NA,action-directive,
8cf976b7-1bab-4434-9d78-74f37360b624,34b.35a,1.0,accept.assert,"DeliberatePlan, KnowledgeSharing"
1d689bc9-aa44-441e-a909-bc7faf1be0d4,36a,NA,assert,"Agreement, Agreement"
1cafd4e2-d33a-46ec-9534-a93af3770b04,37a,NA,assert,ReportLocation
e1b18ec9-dd35-4482-87a5-ecabbde086ea,37a+,NA,assert,
a032eca2-fab7-4b44-80e0-12fb100aaf41,37b,3.0,info-provide,"DeliberatePlan, Move"
3381c406-3f22-49c2-a654-29a885099322,37c,NA,acknowledge,KnowledgeSharing
350ac1d8-2c80-4048-8b6c-ea35a0f3991c,38a,NA,action-directive,Agreement
6115ac51-49a7-4ef3-be2c-da32e8859623,39a,NA,assert,"Agreement, Agreement, ContingentPlan, OnMyWay, Search"
58ad2570-287e-4923-bd25-9a77ef8ad5d5,39b,1.0,acknowledge,
cf0dadae-49ae-414a-8897-6364e70b8fac,40a,NA,action-directive,
43db1952-ea4c-4785-bac5-bab7f95df70e,41a,NA,assert,Agreement
258c525e-b1fb-47f9-aec6-0f9e7b15069b,41b,1.0,follow-up-question,
a00398e1-f8ae-4030-8770-a4abf0ba425d,41c.42a,NA,info-provide.assert,Agreement
10203587-07b9-4f08-b1a1-4a936e0686c0,42b,2.0,acknowledge,"Agreement, KnowledgeSharing, MoveTo, YesNoQuestion, YesNoQuestion"
9be939c8-6ea1-47a8-abc3-6fc3142cbd81,42c,NA,acknowledge,Enter
eda592a0-4b01-463d-8780-d43c300a5ffd,43a,NA,assert,
a127712d-8203-43ac-90be-14a3cd228e9c,44a,NA,assert,"Agreement, Agreement, Instruction, Instruction, MoveTo, MoveTo"
4c87a37a-2022-40a0-8500-777d941262c7,45a,NA,action-directive,"Agreement, Instruction, MoveTo"
3d3c145e-1447-4b43-9a5a-babd7126fe29,46a,NA,assert,Agreement
a4f25914-e361-463f-af58-9e6ccd69e946,45b,1.0,acknowledge,
aab4c840-0ec8-4727-8b44-3f322c51b1d5,47a,NA,assert,
c09cad52-7bc8-437a-9a5c-a5abf537a9ca,47b,1.0,acknowledge,"KnowledgeSharing, Meeting"
52059496-943b-4703-931f-e6a63925958a,48a,NA,assert,"Disagreement, KnowledgeSharing"
92ea6cbd-e30d-4542-8d0d-adf73cff0939,48b,1.0,info-provide,"Agreement, MakeCommitment, YesNoQuestion"
3fca4471-839c-4de2-8f2d-7c7b6d5897a0,48c.49a,NA,acknowledge.info-request,Agreement
8087e12f-8f3b-4102-8514-86292cd74fd0,50a,NA,action-directive,"Agreement, Agreement, Agreement, DeliberatePlan, MakeCommitment, MoveTo, Search, Sight"
b838fc2b-4f06-4185-8aae-dce1ca449ef8,50b,3.0,accept,YesNoQuestion
3d7538cc-a1c8-4bc9-ac45-b5557a8954a9,50c,NA,acknowledge,Agreement
9d70474d-d1c0-4329-b209-bec4b09183ff,51b,1.0,acknowledge,
181a3109-d091-4f76-8dd0-083515677730,52a,NA,assert,"Agreement, DeliberatePlan, LocationQuestion, Precedence"
13e107b0-01c9-46e0-a3a4-11c3f0d82156,52b,1.0,acknowledge,KnowledgeSharing
dea68295-2616-48fa-8fc8-d0ada791ed9b,53a,NA,commit,LocationQuestion
ced34fd5-5b1a-4ef0-8bbb-234b474a722a,53b,1.0,acknowledge,
91183595-b6d0-4102-b7da-74bcadf04e7a,53c,NA,acknowledge,"KnowledgeSharing, Precedence"
882b8fcb-8732-4210-8a0c-83930297603f,54a,NA,info-request,MoveEntity
54f13f3f-7d1f-4171-a5c5-f94049d85a13,54b-1,1.0,info-provide,KnowledgeSharing
2f4cda54-ca7b-4c6c-bf8f-d164650f72c2,54b-2,1.0,info-provide,
9efce135-3942-42e3-ba21-fac4ae8e5fc2,55a,NA,info-request,"Agreement, ContingentPlan, KnowledgeSharing, Meeting, Meeting, Meeting, YesNoQuestion"
8e83cb97-3494-44c8-a9cc-4a8002cc56a5,55b,1.0,info-provide,
20ca1880-670b-41e3-9c83-f36b8998da13,56a,NA,info-request,YesNoQuestion
21bb9b52-4e9e-4d00-b530-5b4a86cbe311,57a,NA,assert,
1c3837f1-ce6f-460b-b051-95625d01cb3a,57b,1.0,acknowledge,DeliberatePlan
068a80f9-f3fc-4d77-8be9-6ac3ac0e5356,58a,NA,assert,
14f6ee1a-ebb0-4768-be26-26591c9212e4,59a,NA,assert,"Agreement, KnowledgeSharing"
02347237-864e-4f0b-a8e2-aaa0e2b71876,60a,NA,assert,"Agreement, Agreement, Agreement, Agreement, Agreement, DeliberatePlan, MoveTo, OnMyWay"
50602cca-1266-4e0a-b829-3991ef377e46,60b,1.0,acknowledge,"KnowledgeSharing, LocationQuestion"
feec8367-0c6f-4c29-8026-e64dad58b614,61a,NA,assert,Agreement
49c11bae-a5e6-4be5-8c16-12e36854f8e9,62a,NA,commit,MoveTo
8de84514-6279-45ec-b456-faaa1070b60e,62b.63a,1.0,acknowledge.commit,LocationQuestion
4f600f35-0211-49e3-8a1a-7c2c55729a13,63b,1.0,acknowledge,Agreement
770c72b5-8544-436f-b481-ada201b08c33,64a,NA,assert,
c7cca51b-7439-4936-bc19-f05714801b94,65a,NA,assert,"Agreement, Agreement, Instruction, Instruction, Instruction, Instruction, MoveTo"
5be0b71a-5dac-4278-be2c-d7a149bb0cda,65b,1.0,acknowledge,"Agreement, DeliberatePlan, DeliberatePlan, KnowledgeSharing, KnowledgeSharing, NeedAction"
5c4b0837-f3c2-4323-8951-62c5bb2268da,66a,NA,commit,
9e513f60-dabb-499c-8cc2-e18f1eaa74ff,67a,NA,assert,"MakeCommitment, YesNoQuestion"
fbe8b64d-6341-455c-b1b4-33c9ad446a0b,66a+,NA,commit,Agreement
e8b47d9a-2771-4b30-a18d-96a8196382f7,67b,3.0,acknowledge,YesNoQuestion
70f76861-f5e7-4a36-ae78-bcaf369ee72f,68a,NA,assert,
8b1b5f96-1147-4dd1-8c79-ff3f310f060c,69a,NA,assert,"Agreement, KnowledgeSharing, LocationQuestion"
b8bdf97d-6202-4738-a213-7a6248a57b97,69b-1,1.0,acknowledge,
94bca42b-3bca-4df1-81b2-1885c8c1eaad,69b-2,1.0,acknowledge,"Agreement, Agreement, Agreement, KnowledgeSharing"
f19e2214-b1a4-41c8-a3c1-37e1a2fb5c41,70a,NA,action-directive,
e432bb13-8b77-46e7-9136-918c0a9d9f9f,70b.71a,1.0,accept.commit,
12211a3e-3d24-41f2-8a0b-b4f519d5156a,71b,1.0,acknowledge,Instruction
e0c954ca-2efa-4eed-8b6a-d79bf17bd3dc,72a,NA,assert,
087d6153-2101-4a88-8dd8-c09a156b4598,72b,1.0,acknowledge,
13c1dc4c-0a76-4ad1-8ffd-67f0f030bf6f,73a,NA,assert,
7ee0d380-e261-4b56-a5aa-3e47496d16e5,73b,1.0,acknowledge,KnowledgeSharing
3f04a1c8-94f6-422a-95aa-24a4b21686a2,74a,NA,commit,"Agreement, Agreement, KnowledgeSharing, Meeting, MoveTo, TimeUnit"
31d86ad0-ad13-44ce-ae87-04f13a8afc3e,74b,2.0,accept,"Agreement, Agreement"
8e320627-0afd-4621-b336-f5e459721462,74c,NA,info-provide,
4b70b849-f236-4a71-a085-c0bc993fc531,75a,NA,assert,"Agreement, MoveTo"
9c346669-ce99-4c9d-b4b9-bd76874de916,76a,NA,info-request,
ab5c7237-d65d-4556-bed4-ad2ddf17c894,76b,3.0,info-provide,"Agreement, AmTrapped, GPS"
aa85ed44-985b-4dcc-b8d8-6cdb690544ac,77a,NA,assert,
db6e9c21-b888-4106-9a87-fb188022bf8d,78a,NA,info-request,
53c20b9d-2bae-47d9-a0c1-1da9a5f73a9d,79a,NA,assert,
93dc6fc3-f32d-4644-b59b-2a203a8b346d,80a,NA,action-directive,Agreement
2cfcb205-dffb-435c-8638-0da29755704e,81a,NA,info-request,Agreement
892a30cb-3e5e-493e-92be-5dd0dc506c24,81b,2.0,accept,
7985ed3b-dee1-4125-b250-16ead31bc5ae,82a,NA,assert,
561894c5-5f75-40c4-9ab4-bde04fe7cea8,82b,1.0,acknowledge,GPS
6aebc9a8-62f5-4a95-a3cc-bd51c6ea44b0,83a,NA,action-directive,
1b303c1f-9db8-4bb2-b6e6-6fab5ee888c9,83b,1.0,accept,KnowledgeSharing
7a830ad1-d6e2-4016-923a-3b5138da3746,84a,NA,action-directive,Agreement
89c40488-afcb-48ce-a23a-2959f6380912,84b,2.0,accept,
5b0cd263-39f6-4acd-8e80-ffc425d22061,85a,NA,assert,"Agreement, Agreement, Agreement, Disagreement, Instruction, MakeCommitment, MoveTo"
efe4aea0-2651-44a5-a4aa-f5d9cc701d36,85a+,NA,assert,Agreement
69bce6ff-db05-4f27-94a1-405d28875dd6,85b,1.0,NA,
7fcd5751-ddae-4c2b-b744-3fedbdd34d9e,86a.87a,NA,assert.commit,
59a363fc-d7c0-452f-9e86-24d8f7fbdd11,87b.88a,1.0,acknowledge.action-directive,"Agreement, Agreement, Agreement, Agreement, LocationQuestion, Sight"
c8f98a8f-63b7-40fe-b4f0-d992d29c4a63,88b,1.0,accept,KnowledgeSharing
e924b36b-9d55-48d6-b808-b9358382de04,88c,NA,acknowledge,
4d537bd4-fd84-4069-8c25-def6772849d3,89a,NA,action-directive,"Agreement, Agreement, DeliberatePlan, Precedence"
951f4941-e5ed-4852-9a36-66e1330306b1,89b,2.0,accept,
5643801a-3797-41a8-8ee5-2edc05a2cbbe,89c,NA,acknowledge,
f61b0fbd-9784-4939-9f1c-128547defac7,90a,NA,assert,MakeCommitment
426cd472-e551-4702-9a94-b22ed595beb1,90a+,NA,assert,
8381c5cd-282c-45f9-a3ce-e237690d7c70,90b-1,1.0,acknowledge,"Agreement, Agreement, Agreement, Gratitude, Instruction, MoveEntity, MoveTo, Search, TimeUnit"
cf898622-2b67-448c-964e-33c214d8427d,90b-2,1.0,acknowledge,
e6087c21-8651-4fc7-8383-a11eaa4b5d76,91a,NA,assert,
ef764f08-44a9-4557-af77-35f77d3c04f0,91b,1.0,acknowledge,MoveVictim
293a3268-e9ee-4a89-9b8b-234bc65aa831,91a+,NA,assert,"Agreement, KnowledgeSharing"
057ed65b-8519-4379-84e4-2fb9fdc40839,92a,NA,assert,
75dbc6a7-55ab-4d4f-b6d2-e01ccef38113,92b,2.0,info-provide,YesNoQuestion
24a89469-37fd-4b3d-81fd-14482f3d1698,93a,NA,assert,KnowledgeSharing
8e6e08c9-849b-471a-84be-4caa7bc5ebb6,94a,NA,assert,"Agreement, Agreement, Agreement, Disagreement"
9467fa86-b5e8-4412-b06b-661b6d58c532,95a,NA,assert,
dd488d03-f136-469d-8de2-be4ae0bc049d,95b.97a,2.0,acknowledge.action-directive,"Agreement, MarkerBlock"
e808450e-f550-4b4d-979a-2dd5098fff12,97a+,NA,action-directive,DeliberatePlan
a06ee29f-3c52-4496-a806-c9863d878c95,97b,1.0,accept,"Agreement, KnowledgeSharing, Precedence, ReportLocation, ReportLocation"
2488aa75-4460-42a1-aefc-9c4d5e2a5d84,98a,NA,assert,
67b504de-bdf6-42dc-aa15-20929eb19bc4,98a+,NA,assert,
e1c97e4d-3713-4480-ac89-ac6f638f1af1,98b,1.0,NA,"Agreement, KnowledgeSharing, KnowledgeSharing"
5f6e7b53-6f8b-400e-8d59-3e53ec742f46,99a,NA,assert,
3f6c3b47-9a3e-442f-8226-1f97e1c43453,1a,NA,action-directive,
a479080f-862e-4e35-bab0-85f25239cbb4,1b-1,3.0,accept,NeedPresence
88ccc2b0-85e4-404b-80f3-dd840c2a856e,1b-2+,3.0,info-provide,KnowledgeSharing
fb1ae2fb-82e9-443d-a287-3554abb4c664,1b-2++,3.0,info-provide,
1ba9cb25-0f15-43b9-82a9-39ce4935262d,1b-2+++,3.0,info-provide,"Agreement, MakeCommitment, Question"
59b3e862-2e6d-4ded-a410-e95cd7bdf05c,2a,NA,assert,Meeting
e0adb39e-f612-44b3-8629-8e8d235322f6,2b,3.0,accept,"Agreement, YesNoQuestion"
9824e4a7-478c-4f21-9751-8a56f88fc6bc,3a,NA,assert,Search
5e513a5d-55d5-415a-a145-759bc6c85c2e,3b,2.0,accept,
e8eb0db2-df14-4626-9c94-cd7fe5683577,4a,NA,info-request,
9c5d2bbf-8eb7-41b9-ae8a-de5083b39363,4b,1.0,info-provide,Agreement
7d7edece-08c2-4c39-a03b-d35865973bd5,4c,NA,acknowledge,"DeliberatePlan, YesNoQuestion, Disagreement, Disagreement, HelpCommand, HelpRequest, MoveTo, NeedAction, Precedence, Precedence, Precedence"
5e2080bd-a1bf-4eef-8c7d-f8dde0a7e836,5a,NA,assert,"Agreement, DeliberatePlan, MoveTo"
d0dcddff-effb-48f9-8f8a-3c58d0619f13,5b,2.0,info-provide,"Disagreement, Precedence, Precedence, Precedence, Search"
c335b02b-1fba-464c-b7a4-23af7dacd320,6a,NA,assert,"Agreement, KnowledgeSharing"
3e0ff1a5-1aa4-4af4-b4c9-80793fe36262,6b,2.0,accept,Agreement
ed75e51a-c26c-4065-aed8-81a34aa71754,7a,NA,assert,
b08894fa-031a-46d6-8189-99910eb32b93,7b,2.0,acknowledge,"Agreement, YesNoQuestion"
aae92989-b82c-4f50-90c0-7907c770a99d,8a,NA,action-directive,"DeliberatePlan, Precedence, YesNoQuestion"
eef680de-478f-4ae1-b96d-ead2e3b601c9,8b,2.0,accept,
9d69bfa6-dbd2-4292-9485-b7d1719cab60,9a,NA,assert,
a65f3a3b-c2df-4463-9f6f-899bcc47149f,9a+,NA,assert,"Agreement, Instruction, MoveTo"
bebd6266-857b-42ef-9036-c907a782021b,9b,2.0,accept,Agreement
ef1a8442-c50d-4898-a360-9e77f05b59d5,9c,NA,acknowledge,"Agreement, Agreement, Agreement, DeliberatePlan, MakeCommitment, MoveTo, Precedence, YesNoQuestion"
e732d959-22f3-4372-b75f-8bd375dab7a4,10a.11a,NA,action-directive.action-directive,Agreement
eda1531c-a484-4254-acf5-34dfae7f75e7,11a+,NA,action-directive,
605ec8b9-f273-48fd-a677-875a0431454a,12a,NA,assert,"KnowledgeSharing, KnowledgeSharing"
00dffda5-942b-49a0-a9e2-4de54da3af73,11a++,NA,action-directive,"Agreement, Agreement, KnowledgeSharing, MoveTo, NeedAction, TimeUnit, YesNoQuestion"
3818177d-7123-47d7-8ff1-8aa9d2c046dc,11b,1.0,acknowledge,
9a4d1d3c-f56b-4cb1-9cdd-9ae5f1cb2fbb,13a,NA,assert,
a4e0fbc3-4e6b-4f16-ba06-f6b4c9dd1917,12b.10b,2.0,acknowledge.accept,
0ca66d7c-7a33-4ef8-84fe-9db9a4a0aa99,14a,NA,assert,Agreement
faace5e6-e32d-456c-97c5-70d6a2336578,14b,1.0,acknowledge,ReportLocation
08bef960-eac4-4928-82d7-4d9669422dc8,15a,NA,action-directive,"Agreement, DeliberatePlan, KnowledgeSharing, KnowledgeSharing, LocationQuestion, LocationQuestion, YesNoQuestion"
4379b484-9ed1-475e-bd86-4354d93a3ced,15a+,NA,action-directive,"Agreement, Block, DeliberatePlan, DeliberatePlan, YesNoQuestion"
823859a2-b75d-4fef-8137-e6708a149f81,15b,3.0,acknowledge,Agreement
5234b336-cd06-461d-89b4-6ec2de1969b4,16a,NA,assert,NeedAction
e6f254a3-02bc-481b-9d9c-9f1ac4d53583,16b,2.0,info-provide,
c4fb1548-b632-4c8e-b36d-2cbc7070bf5f,18a,NA,assert,YesNoQuestion
d842e016-1e2a-4a55-9410-b6c1881f033a,17a,NA,assert,"Disagreement, KnowledgeSharing"
625767ff-e455-47ec-a7a7-1664e720e4e3,19a,NA,info-request,Clear
eb14601c-98f0-44ac-98cf-e662be11cd00,19b,1.0,info-provide,
f09ce089-0de3-49fa-84e5-1a92549cefda,19c,NA,acknowledge,
175e7485-684c-4ce2-907c-a389e4fb01d6,20a,NA,action-directive,"DeliberatePlan, ReportLocation"
39a605ff-8afc-4614-9a7d-acfd84cd6110,20b,2.0,accept,Agreement
0d4c8745-93d6-4ab7-b41e-6f95ee598931,21a,NA,action-directive,"KnowledgeSharing, NeedPresence"
360352fa-106f-4262-916b-8713eddf2937,21b,2.0,accept,"Agreement, OnMyWay, TimeUnit"
6eedd202-15a1-4511-b92d-9d68b64422be,21c,NA,acknowledge,
600c9966-ad1e-47ef-a567-5ee9cfd35853,22a,NA,assert,"Agreement, KnowledgeSharing"
a5c8071c-48ed-4230-b3b3-a39a2e5f318f,22b,3.0,acknowledge,Agreement
9b04d916-5718-4152-9dce-140ba9e17b44,23a,NA,assert,"Gratitude, KnowledgeSharing, KnowledgeSharing"
8b88cfca-709d-4cdf-8ff0-acff06f2549c,23b,3.0,info-provide,KnowledgeSharing
a4a053ed-046f-4b34-9b38-eec02e574aa7,24a,NA,action-directive,
4dfb33fe-bdf1-42db-9871-2b4c3a0126aa,24b,2.0,accept,"Instruction, Instruction, ReportLocation"
58eb67a2-fca2-4302-8c71-c3bd99853a99,25a,NA,assert,Agreement
d12b7eb7-0dfa-45ec-8465-7c1d6240fc47,26a,NA,action-directive,"AmTrapped, MoveTo"
d22aa33a-b08c-4781-bc35-76dfa7b94257,26b,3.0,accept,LocationQuestion
54881534-593f-4a9b-8e63-3241c61aeaad,27a,NA,assert,"Agreement, Agreement, KnowledgeSharing, MakeCommitment, MakeCommitment, SOSMarker, YesNoQuestion, YesNoQuestion"
fc997615-af71-4690-b707-f37d75534f2b,26b+,3.0,accept,Agreement
a50c8ad4-33c9-4c80-a83f-528e981d8063,28a,NA,action-directive,Agreement
0f0d35ae-14d3-4291-9865-5e0a158398a8,28a+,NA,action-directive,
ddaf220b-5122-4a3f-8b1d-a9b18628a160,29a,NA,assert,
c96049c6-f909-4455-8b6c-7b9e4a50c12d,29b,3.0,info-provide,Agreement
c073815f-7093-4134-8cd7-86ed73e1c893,29c,NA,acknowledge,"DeliberatePlan, MoveEntity, MoveTo"
6ab537b8-8fe8-4dae-b417-a319163a3c69,30a,NA,action-directive,Precedence
093b848d-0d9c-495c-9048-2c9f06659b91,30b,1.0,accept,
7eaaae53-bd98-44f3-a3a9-40f0a7182f04,31b,2.0,acknowledge,"MakeCommitment, MakeCommitment, Precedence, SOSMarker, Search"
c4c11a49-8241-4115-960c-c06457f65ae4,31a,NA,assert,"Agreement, DeliberatePlan, MoveEntity, MoveTo"
fec738bc-0fd0-422d-8991-4a3761520e6b,31c,NA,acknowledge,ReportLocation
40506027-abf4-4f74-ab07-2b0de3d60374,32a,NA,info-request,
ac35c590-fbcc-4938-9bab-2a3cdbdedd99,32b,2.0,info-provide,KnowledgeSharing
c03f9e33-34b8-46a4-9d0d-e67c5ea7e93c,32c,NA,acknowledge,ReportLocation
816515d9-8042-4e9c-962e-5236e19c7c93,33a,NA,assert,
8aa4155b-d14b-452f-aa6e-f7b654d733c9,33a+,NA,assert,
a24c3dbc-63c9-45af-95b6-f1b85ee57457,33b,2.0,follow-up-question,Meeting
0d51f622-9283-4b88-9544-b9022d1c7597,33c,NA,info-provide,"Clear, MakeCommitment, YesNoQuestion"
faea81ca-7855-4812-9c47-edaa5edcbd5f,34a,NA,action-directive,Agreement
82375e91-38e2-4abc-bdc1-3bc0f5df9afc,33c+,NA,info-provide,
7f56e730-a416-4e7f-a5f1-3ba4b9e0fe89,35a,NA,assert,
b59fb7e9-c64b-49b2-8669-067d347d64cc,35b,2.0,acknowledge,"Gratitude, YesNoQuestion"
85872371-9c2f-4722-87e9-a07182266819,36a,NA,assert,"KnowledgeSharing, KnowledgeSharing"
f59d90de-70e5-4f8f-a47d-1da4595b1abe,36b,2.0,accept,LocationQuestion
dc109a3e-8a48-4a9c-a2d5-a66eff690d8d,37a,NA,assert,
9ee00613-af4b-440e-bc8f-e08c41e1ff06,37a+,NA,assert,Block
5ca304e3-36fa-41b8-9eff-c019ebecf133,38a,NA,assert,
875b2b36-ac01-47b1-bd95-e8f633579de5,38a+,NA,assert,LocationQuestion
41df9481-342e-443c-9569-fbcd05da7f4f,38b,3.0,info-provide,
f3400dcc-a238-451e-8f08-3786e9b9a81f,38c,NA,acknowledge,DeliberatePlan
2f2c9c82-6dcf-402f-85d5-0f8a583140b2,39a,NA,assert,Agreement
b408ebd9-58f6-40e0-aa71-bed5c13a1e75,39b,1.0,acknowledge,
5c7d7b31-afa4-425a-9a2b-ca0bbc1dae6d,40a,NA,assert,Agreement
1035d4ad-f6e1-4fb8-a3a5-ae3e073dd8ae,40b,3.0,follow-up-question,Gratitude
9231eeb3-8c25-4ce8-bad1-ee854b589007,40c,NA,info-provide,YesNoQuestion
2f8e8bda-563e-45e6-9c72-bd2b20a2f6e6,40c+,NA,info-provide,
16e4fc48-b105-40ba-a576-a5de9d533abf,41a,NA,assert,
025c8fbe-1328-4745-a7b3-8d63eb56b611,41b,1.0,acknowledge,
0a6629d0-4d56-4c4b-8628-57f2c1e4784e,42a,NA,action-directive,"Block, KnowledgeSharing"
e6541ec3-6cc3-46d6-b139-f6bae50328ad,42a+,NA,action-directive,Agreement
86c85550-eb27-44c5-8acc-1142d0b6dd2b,42b,2.0,accept,"Save, YesNoQuestion"
a435684d-6e60-4eaa-8763-a169d65c8434,43a,NA,assert,Agreement
13734091-2548-4f85-80c1-bcca93bf94a8,43b,1.0,acknowledge,"Agreement, DeliberatePlan, DeliberatePlan, KnowledgeSharing, KnowledgeSharing, Precedence, Precedence, Search, YesNoQuestion"
4e95b6ce-c5c3-460e-878a-8b5cad60241b,44a,NA,assert,Agreement
0fd47087-48a2-4788-8124-93ffcc2e56bb,45a,NA,assert,KnowledgeSharing
ea7da6ed-1fe6-4377-9962-57f2d1374cb2,46a,NA,assert,
ff87718c-ea29-491a-8a17-b86874f722b7,44b.45b-1,2.0,acknowledge.acknowledge,
fb9584d5-027c-4158-b0e3-5cdf42a8496c,44c.45c,NA,acknowledge.acknowledge,Agreement
5824187b-cb6f-45ac-9a65-7e319fde7b09,45b-2,2.0,accept,
bf9b56e5-47ed-4503-bb39-58ac0b34b1ba,46a,NA,assert,"MoveTo, YesNoQuestion"
22c577b5-618b-4fb6-bc7c-4941e7f46179,47a,NA,action-directive,ReportLocation
e6ea8a64-7ccf-430e-baed-c5a6aee0df76,47b,1.0,accept,
dd054436-f793-4e91-86fe-5b18b06e6e54,48a,NA,action-directive,Gratitude
0263ae4f-c083-4ba7-9a8d-1d2e2ab7fb4e,48b,2.0,accept,KnowledgeSharing
ebf50de7-0f55-4d15-aa12-30512fd9629b,49a,NA,action-directive,Agreement
6358ee65-3c9b-4106-93c3-65828e071666,49b,2.0,accept,
a84030b4-3da3-4cbd-92d8-45584573e932,50a,NA,assert,
ea244f26-0cd3-4dfd-8b72-1f22ba6d2b47,51a,NA,action-directive,
4eca0357-4363-407e-9d4e-33331b4dce97,52a,NA,assert,Agreement
68e5d1ef-baac-405f-9b00-68679d244876,52b,3.0,accept,"DeliberatePlan, OnMyWay"
27d928e6-3a48-42f2-a143-8543baba0283,51b,2.0,accept,
a9b91c5b-baaa-4cca-9a49-ec9b8fcd499f,53a,NA,action-directive,"Agreement, YesNoQuestion"
aae8b72b-9033-4184-b8eb-f7054e533938,53b,2.0,accept,
22bc2c86-27ac-4f2d-a16d-0511c4ad22b2,54a,NA,assert,"Agreement, YesNoQuestion"
bbfffab4-df13-4c90-9c7d-c9e7abdbd51b,55a,NA,assert,"DeliberatePlan, Disagreement, MakeCommitment"
d00210a0-8fd3-4b1f-a117-3c91571f5b0b,54b,2.0,acknowledge,MakeCommitment
27ca4aff-c42a-4ac7-8942-e25cb04f1afe,56a,NA,info-request,"Agreement, MakeCommitment, ReportLocation, YesNoQuestion"
e7b4dd55-87f6-4bca-b334-3896f1af75d9,56b,3.0,info-provide,Agreement
371723d1-f299-4787-9870-d9226ce1dd0c,56c,NA,acknowledge,KnowledgeSharing
ce32de0f-9ade-4c92-bbf6-428dacb0b299,57a.58a,NA,assert.assert,"Agreement, MakeCommitment"
07ff611c-64e7-4b8c-9dc2-0665457e34eb,58b,3.0,acknowledge,YesNoQuestion
31151038-1d06-43ca-b0e8-95dfe058a5c4,57b,1.0,acknowledge,
1b370e25-5b50-42b0-833d-df9cbd9553f6,1a.2a,NA,action-directive.commit,"Encouragement, YesNoQuestion"
8b2a5f71-337c-458b-9b7f-9d9d4f29b8b1,1b.2b,1.0,acknowledge.acknowledge,Agreement
111f51f3-9144-4203-af86-a10705ded1ab,3a,NA,commit,"HelpRequest, NeedAction"
d90731e2-0448-44ab-9c7a-8be902f5c7c0,3b.4a.5a,3.0,acknowledge.action-directive.assert,"Agreement, HelpRequest, NeedPresence"
573459c7-3413-4b51-8186-3fab32ba188a,5b,2.0,follow-up-question,OnMyWay
2954367b-085e-49a7-b7b3-bd0477291c6c,4b,1.0,accept,"SOSMarker, YesNoQuestion"
c4786b03-bb7d-4993-9651-7c4bd44b90af,6a,NA,assert,Agreement
60b4bb86-3def-4f8f-ae8e-decbc40c2dec,4c,NA,acknowledge,
b7d5535e-ff64-4b00-97a2-bc137ad8258a,7a,NA,info-request,"DeliberatePlan, MarkerBlock, NeedAction"
bcb12ecf-5608-4bf8-b2a6-204d693368d6,8a,NA,assert,Agreement
8a6fa504-65c9-4893-9ecf-ff6c645bdeea,9a,NA,assert,Question
1bc94a69-aa70-41da-8150-e1c89023cece,10a,NA,assert,"MakeCommitment, YesNoQuestion"
ff89a8cf-856c-4257-b931-615cce53af40,10b,1.0,acknowledge,Agreement
021fa4b0-d161-41c6-b0d9-d676e7dddddd,10b+,1.0,acknowledge,
3ab85dcc-c9cb-48f4-bb15-4e318e69e94f,11a,NA,assert,
5f3bd9f7-e14b-46ca-a5f7-7ed6ae54191b,12a,NA,commit,AmTrapped
106a239e-474b-42a0-ba80-b5973328fead,13a,NA,assert,YesNoQuestion
8ecd65c9-f4c7-4bd5-ab4b-8e84e11c0118,14a,NA,assert,KnowledgeSharing
c8995df8-4eaf-406f-b51d-77442784a522,15a,NA,assert,AmTrapped
c83f5b14-429b-4f60-827f-b63df9ad2bef,15b,1.0,acknowledge,"DeliberatePlan, DeliberatePlan"
be24e024-ea25-41dd-ada9-9ff82a173945,16a,NA,assert,Agreement
5b9213d0-841b-4874-bcf6-80285297b26a,16b,2.0,follow-up-question,YesNoQuestion
ae352ebb-5fb1-44fc-b25c-dcc3dd0706bd,16c,NA,info-provide,
55899c15-38d3-4c1e-a5ec-01c39d08b484,17a,NA,assert,
3311dac6-0f2a-4be0-9e49-03ac1b9fb7ad,17b,2.0,info-provide,"Agreement, DeliberatePlan"
9a9963d8-d83a-4658-b10e-ad71143e6f50,18a,NA,assert,
84091290-35ad-4cd1-bf5e-babd5db3c916,18b,2.0,accept,Block
b22a28e0-acad-4d39-8827-613c14ced92e,18c,NA,acknowledge,MakeCommitment
0fa7a6f9-65dd-4443-a90b-10bb09bff217,19a,NA,assert,KnowledgeSharing
a1e4e96b-9611-4e35-a3bf-8e1ab8ecf82a,19b-1,2.0,acknowledge,Agreement
341b4acf-e2f6-4d6b-8d00-2ad8ca0e3549,19b-2,2.0,acknowledge,
753e40af-eb8a-4c0f-be96-deaf52fadd41,20a,NA,action-directive,
3718b3da-5aab-4ea5-9899-fa42351ba79e,20b,1.0,accept,NeedPresence
3100552e-0445-4f8e-9c84-0ff073e06653,20c,NA,acknowledge,"DeliberatePlan, Question, Search"
1ab196fa-b053-4bdf-9ee6-08889be0f003,21a,NA,assert,"Agreement, Agreement, DeliberatePlan, Enter"
985b44d3-9dd6-43dd-bdf3-ffb98d5b9119,22a,NA,action-directive,Agreement
bde8b004-4392-4e83-9211-baf6cf6c8adc,22b,2.0,accept,
dcc95f70-3a50-4326-befb-bfffc8dc9b7c,23a,2.0,accept,Agreement
e20785e4-69c2-46e4-a965-ad4d9eee3c28,24a,NA,action-directive,Agreement
